,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
105,1625554221.791806,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,781.2073988384902,803.2745483332582,829.9457813616501,827.7402974363396,821.5333225134572,803.2988236017777,788.8453587364256,798.4441120078474,794.3078748193298,798.8616901566879,815.1282107742315,808.7039013137008,811.2274650182894,826.1725001475177,808.9283033742854,805.1198668521353,801.3794357231785,803.754315696034,797.7881924420792,785.0917143875612,776.9588148673004,792.6745864476796,754.8860841213063,732.8628793983223,701.3643846104534,650.0007692303141,562.8587744718918,356.8935415498577,1225.4896980391145,340.4717315725345,525.0838028353188,586.787866268552,626.386462178103,633.2906125942496,632.5764775898642,646.5856478456664,607.6462786852233,601.3351810762447,572.4168061823482,546.9780617172868,494.36120397943847,449.0545623863541,414.2704430682933,400.4722212588534,368.17658806610723,300.22158483360255,308.58548248418947,265.18672666632466,239.70815588961506,164.9151296879701,143.85061696079026,113.29607230614837,101.82828683622247,146.87409574189726,134.3800580443393,185.06485349736184,241.12444919584576,0.0,2146.5677254631405,4778.1845924995405
106,1625554221.843302,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,812.0917435856617,814.7944526075273,821.8789448574528,814.3003131523407,823.1190679361036,790.4308951451733,795.0628905941969,795.0874165775735,772.4228116776459,792.9697346053,806.2406588606159,821.5156724007156,829.0217126227757,806.9510517993021,810.8773026790182,808.1707740323204,802.9352402280025,802.5764761067944,791.0562559009314,785.0407632728379,762.4886884406876,754.5767025293055,734.708785846474,722.2222649572637,710.6968411355153,640.0007812495231,555.2440904683273,361.09278585981195,1225.4896980391145,342.6981178821967,514.192570930386,573.9494751282555,633.2408704434672,599.7366088542536,614.6039375077254,597.5056485088655,595.7793215612639,598.4421442378537,566.5589113234387,525.5787286411047,503.11430112848115,462.9643614793692,432.4176222126013,389.3173512701431,343.7586362551492,327.46602877245147,268.4026825499328,245.9044529893674,211.28653530218153,213.76856644511605,193.49418595916518,171.49344010777787,153.8440769090575,153.8440769090575,58.69412236331676,77.20103626247513,149.48578527739687,0.0,2146.5677254631405,4778.1845924995405
107,1625554221.858618,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,771.8685121184825,784.5125875344512,814.4206529797731,818.049509504162,823.8112647930957,812.8105560338153,788.3863266191265,795.6381086901255,775.207069111215,789.3066577699697,793.1891325528861,808.260477816403,794.4054380478523,796.7816513951611,804.5626140953854,818.8540773544454,810.3437542179245,787.4642849044012,789.3066577699697,769.0318588979263,767.9127554611918,746.0810947879594,748.712227761775,731.5278531949416,699.492673299728,640.2249604631172,553.5070008590677,350.202798389733,1225.4896980391145,339.69986753014786,511.59456603838163,592.2440375385809,621.4410671978478,626.039136156838,612.826239647096,594.7982851353894,604.2731170588346,578.395193617651,550.2154123613769,524.584597562681,500.16497278398055,462.724540088377,436.95537529592195,375.2026119312071,338.71079108879894,319.41195970094793,256.43907658545334,220.6581065811995,194.02319448973105,214.11445537375565,187.040102651811,182.8879438344693,167.621597653763,80.05623023850174,60.207972893961475,43.829214001622255,103.12128781197411,0.0,2146.5677254631405,4778.1845924995405
108,1625554221.859944,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,742.3058668769903,779.4356933063817,818.5505482253371,823.8476800962663,833.9124654302752,816.8384173139752,801.9538640096449,806.1966261402983,783.6580887096106,788.4243781111794,798.6601279643301,824.6623551490634,816.4141106080908,798.7596634783206,817.5090213569512,819.6468751846736,819.3784229524231,786.7909506342838,781.9622753048897,771.6177810289237,790.3119637206563,746.3705514019159,757.9551437915044,743.5247137789032,700.6975096287983,663.6821528412528,565.0601737868278,353.0849756078556,1225.4896980391145,336.6674917481639,530.996233508299,599.3705031113893,608.9811162917944,643.6536335638913,630.8890552228656,583.8236034968096,622.8611402230838,567.9876759226383,540.2082931610732,508.62363295466326,524.0009541976045,485.4739951840881,441.3275427616092,363.52166372858716,321.0996729988992,340.0132350365203,251.58895047279003,213.41274563624359,181.46625030566977,207.48011952955878,198.8793604173143,189.90787240133042,172.93062192682936,70.57619995437555,73.97972695272672,96.33794683301072,131.94695904036593,0.0,2146.5677254631405,4778.1845924995405
109,1625554221.896217,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,809.7826868981579,827.3777855369335,854.6958523357885,854.4214416785197,860.5951429098354,838.7800665251887,832.1982936776546,825.4416999400987,823.1949951256993,824.1510783830838,831.0872397047135,843.5603120109433,846.3456740599553,824.2002183935649,844.6076011971477,838.9922526459943,845.3667843013469,817.5726267433371,814.4427542804958,799.602401196995,803.2434251209281,772.4881876119531,763.8455341232284,752.8930866995659,723.0995782048279,665.3547925731053,568.9868188279936,369.9310746612131,1225.4896980391145,356.08987629529713,537.1424392095638,614.2939035998974,650.7303589045158,651.0798722123116,649.0747260524015,621.1360559490972,637.2166036757046,612.8857968659414,576.2230470920093,543.4933302258639,529.1360883553493,491.9400369963803,460.80039062483445,393.6762629369467,360.61197983428116,347.5068344651656,267.9253627411933,239.28643923131122,206.5841233008965,225.49944567559362,190.64626930522402,176.1050822662424,165.60495161679194,73.348483283569,51.92301994298868,34.655446902326915,106.6770828247567,0.0,2146.5677254631405,4778.1845924995405
110,1625554221.911799,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,830.0674671374611,842.9294157875854,854.5320356780078,854.2394277952757,849.2732186993771,823.8112647930957,814.5483411068983,831.6110869871806,831.5058628777069,829.7692450314123,843.6142483386586,827.2756493454887,842.4939168919857,862.6401335435304,828.2662615367113,815.699086673511,811.9759848665476,844.547808001418,837.7690612573372,831.2809392738415,769.7980254586264,793.771377664879,741.4849964766651,721.9231261013877,754.9781453790566,641.4312122121904,555.8866790992568,386.1359864089334,1225.4896980391145,364.3103072931097,514.612475558065,585.7960395905728,678.5985558487433,621.9011175420093,622.6853137821704,651.779870815293,594.4047442610128,638.3768479511142,617.2463041606649,585.6551886562604,489.3883938141566,457.61992963593707,410.78583227759935,442.4036618293298,393.45139471096047,300.4080558174165,312.75709424407944,287.4456470360962,251.9622987670973,220.08180297334897,153.8440769090575,137.55726080436466,120.06664815842908,110.54863183232979,89.06739021662193,59.135437767890075,92.66067126888301,0.0,2146.5677254631405,4778.1845924995405
111,1625554221.917867,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,751.4812040230946,787.5792023663398,833.6144192610874,822.9763058557639,818.1857979701188,813.3805997194671,799.0100124529104,797.2509015360221,779.2900615303649,788.5258397795218,801.0399490662123,826.8010643437755,806.3107341465819,804.2543130129922,825.6318792294784,843.7351480174333,834.6646032988341,778.2030583337488,773.0310472419591,756.5024785154375,803.2745483332582,751.7745672739934,773.9799739011339,761.5779671182721,683.2225113387292,671.7953557445899,583.5837557711832,345.2448406565984,1225.4896980391145,324.3023280829171,551.0952730699112,620.6552988575864,597.5859770777759,657.7613549000883,656.7655593893455,603.7549171642414,635.5415013986104,547.7526814174441,523.2829062753723,502.0766873695691,554.4871504372306,499.5517991159675,454.33467840348703,354.9704213029587,314.0143308831621,344.4488350974641,245.73359558676546,210.01190442448734,185.84133017173548,193.74725804511402,190.05525512334563,170.48460341039598,144.04513181638595,94.25497334358543,97.71898484941399,80.8084154033477,52.3450093132096,0.0,2146.5677254631405,4778.1845924995405
112,1625554221.956811,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,773.8281462960623,803.2297305254581,835.6488496970483,837.4347735794114,830.7261883436684,801.3251524818124,799.155804583812,793.4544725439513,805.8293864088105,814.8012027482532,824.5847439772336,823.6218792625655,842.7811103720824,837.4688053891917,814.0571233027815,802.6188385528961,810.1913354263918,818.2811252864141,805.9007383046625,800.7221740404096,772.0233157100892,799.900618827114,744.9308692758007,743.0269174128216,719.4136501346079,648.718737204345,556.7414121475068,365.62412393057434,1225.4896980391145,347.2232711095269,526.9354799214036,588.9261413793754,638.9507023237395,630.1745789858553,622.0819881655472,654.6464694779924,605.267709365038,610.5710441873247,576.5630928181234,554.5827260202034,490.5965756097366,455.21533366089506,408.2805408049715,420.2868068355227,379.41533970043963,293.4655005277452,306.8582734749057,277.8560778532656,241.6795398870165,175.13994404475525,137.7425134081704,102.88342918079665,80.77747210701756,137.03284277865654,127.80062597655773,105.6882207249228,77.87810988975015,0.0,2146.5677254631405,4778.1845924995405
113,1625554225.994707,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,809.6678331266471,835.8809723878155,868.1042564116364,865.8879835174987,853.8506895236427,840.1011843819767,823.0947697561928,835.2586425772558,835.2251193540577,837.0597350249265,850.5645184229119,839.3431955999881,892.5581213568112,859.0692637965811,828.2656578658806,824.5677655596294,829.0054282090076,843.4310878785534,843.8684731639167,825.5283156863852,802.8953854643829,824.3846189734498,763.0910823748368,742.491077387466,750.9061192985446,664.7179853140728,566.0830327787612,386.24991909384266,1225.4896980391145,364.7739025752802,534.9887849291796,608.4011834308017,665.800270351402,665.800270351402,642.8763489194481,678.9653893977218,618.0978886875444,638.6939799309213,615.5079203389669,590.5294234837075,512.4421918616772,462.456484439347,426.9800932127867,442.0011312202719,415.6500932274646,300.2165884823822,342.1300922163965,307.405269961333,269.40861159213154,185.9247159470736,141.40014144264495,97.94896630388705,86.46964785403026,137.6117727521886,121.49485585818027,85.70880934886448,43.0,0.0,2146.5677254631405,4778.1845924995405
114,1625554226.034927,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,817.2056044839634,840.2815004508906,861.4156952366261,862.2319873444733,848.2688253142396,829.5842332156512,822.380082443635,822.9878492420164,826.6087345292209,830.788781821228,837.0310627449855,826.1022939079639,883.776555470895,861.9535950386193,808.0377466430637,812.972939279039,806.7744418361306,837.611485117056,844.2043591453435,826.3951839162665,780.8354500149184,803.6840175093691,753.5947186651456,735.0108842731514,748.4196683679552,642.3931817819987,555.2666026333657,382.7335888055816,1225.4896980391145,365.0342449688796,515.6326211557993,592.2440375385809,670.9292063996022,622.4186693858082,627.1722251503171,676.3224083231311,599.0208677500309,643.6551871926458,623.9238735615107,585.8779736429763,492.3464227553603,448.13502429513363,413.82363393117123,445.8811500837415,413.66290624130176,291.5681738461864,331.6700167334997,302.59213472924245,263.4274093559742,191.60375779195982,139.51702405083043,115.62439189029277,96.67471230885562,133.4053971921676,100.60318086422517,51.894122981316485,17.46424919657298,0.0,2146.5677254631405,4778.1845924995405
115,1625554226.064886,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,771.187396162567,790.6706014517044,819.9731702927846,808.7385238753005,810.0154319517623,793.6674366508935,788.835217266572,790.0993608401415,778.4767176993798,784.0229588475072,789.6328260653809,810.5023133834968,799.0675816224808,788.2360052674579,825.2302708941305,814.4476655992084,821.7274487322424,782.2442073930621,765.2221899553097,744.0060483625116,789.6359920874935,745.332811568094,764.3853740097334,752.3543048325038,676.9320497657058,663.4282176694024,576.3922275673051,333.0420393884232,1225.4896980391145,318.9545422156581,542.9880293339808,614.0268723761201,585.8207917102294,656.1173675494347,644.4610151126288,610.5317354568884,636.0510985762072,546.9232121605372,514.9339763503667,493.74183537553307,526.9250421075088,490.0459162160215,448.39714539680114,350.69074695520555,320.7054723574264,334.59228921181074,252.84184780213894,223.0807028857494,186.52613757862463,176.14766532656628,177.78920102188434,148.4082207965583,135.29966740535616,122.56018929489298,120.88010589009261,180.60177186284747,243.24884377936928,0.0,2146.5677254631405,4778.1845924995405
116,1625554226.066505,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,738.7895505487337,772.4228116776459,812.8037893612455,809.6696857361031,818.7044643826,787.737265844393,795.2307841123858,781.0025608152639,784.8783345207078,780.2473966633917,791.8648874650271,815.2110156272423,822.1921916437786,785.7340516994284,805.6109482870748,809.0055624036215,807.8199056720501,769.4062645962795,755.5408658702718,750.6537151043749,796.934752661722,753.4892169102355,764.8300464809159,744.2177100822043,666.5883287307091,670.0223876856653,572.4622258280453,332.86633954186476,1225.4896980391145,320.3576126768334,540.5783939448561,605.1859218455102,588.715551009144,646.8825241108311,648.7526493202166,601.8114322609699,627.0773477012226,546.4650034540181,518.8679986277821,495.99697579723204,520.5112871014422,483.23286312087674,437.96803536331277,355.7934794231058,308.2920693109052,333.0540496676178,249.08833774386147,226.31394124092313,195.93111034238538,175.2512482123879,176.81911661356077,152.50245899656832,129.29423807734048,121.93850909372314,119.36498649101419,112.53888216967503,98.12746812182611,0.0,2146.5677254631405,4778.1845924995405
117,1625554226.075172,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,772.2862163731786,794.4211729303292,816.2450612408016,816.2756887228726,799.0118897738631,783.4653789415331,781.0102432106764,778.5280984010789,779.1078230899751,786.4508884857337,803.1251459143837,796.2725663992198,830.3523348555118,806.6232081957473,788.8605706967487,797.7248899213312,793.3788502348673,787.6864858558893,784.866867691585,769.3763708354969,767.4535816582004,770.7619606597098,742.0242583635659,729.3078910857882,691.6422485649643,639.577985862553,556.5294241996554,352.33081046085084,1225.4896980391145,331.5448687583628,516.6546235155552,584.5143283102648,606.5649182074413,623.9390995922599,628.504574366806,634.5872674423905,602.99419566029,577.0615218501404,557.3481856075249,523.9284302268775,492.309861774066,450.56409089051914,416.64613282736707,392.9592854228031,354.4643846707311,291.6659047609096,294.87794085010836,257.38881094561975,229.21169254643183,154.8709139896837,142.70599146496969,112.89375536317321,92.41753080449618,144.99655168313487,137.0875632579411,186.46179233290664,239.13385373049965,0.0,2146.5677254631405,4778.1845924995405
118,1625554226.075546,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,773.3724846411333,794.4066968499195,814.552637955338,816.8163808347626,806.9578675494774,791.720278886426,780.1954883232792,790.7749363757048,794.3305357343378,802.887912475957,806.202207885838,793.3523807237235,843.0806604352872,812.6167608411729,779.9698712129847,783.6440518500731,783.1640951933381,815.1226901516114,815.2600812010852,796.2411694957754,740.1418782909126,769.6395260120156,721.7880575348971,706.6441820322304,709.7443201604364,617.9846276405264,537.0083798228851,372.2633476451852,1225.4896980391145,353.3624201864143,489.28110529633165,555.4574691189237,647.9359536250478,596.9807367076429,597.3407737631845,633.790186102625,562.9653630553127,610.2433940650238,589.7838587143599,554.8711562155669,458.3939353874569,420.11546032013626,388.35550723531657,412.50696963808986,380.81622864578657,284.2534080710379,308.93364983439403,277.71388153997634,244.10038918445008,193.49418595916518,145.0,122.98373876248843,123.45849504995596,128.79829191413992,103.07764064044152,49.9799959983992,19.0,0.0,2146.5677254631405,4778.1845924995405
119,1625554226.085768,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,802.7982311888835,832.5893345461494,865.4854129331123,862.3601335868907,871.1102111673356,837.2890779175374,837.3255042096831,841.3518883321057,827.025997173003,832.6307705099542,844.0456148810916,856.8833059407798,861.9796981367949,858.2033558545434,837.1122983208406,839.5504749566877,831.733731430919,852.1032801251266,838.5475538095618,834.5495791143867,795.0169809507216,795.4495584259256,765.0496715900217,751.7825483475923,758.7417215363869,669.4960791520739,571.8959695608984,387.6415870362725,1225.4896980391145,368.5824195481928,525.0609488430844,598.7027643163175,686.138469989841,645.4060737241322,644.4105834016074,652.1541228881406,627.0071769924169,639.2941420035069,612.0106208228743,583.949484116563,519.8846025802264,481.02598682399685,438.65818127558043,432.0752249319556,387.806652856807,328.89664029904594,311.75150360503477,277.94963572561124,245.08161905781512,227.477471412006,175.09426032854418,162.78820596099706,140.80127840328723,88.88756943465155,72.27724399837061,79.1012010022604,118.71394189394942,0.0,2146.5677254631405,4778.1845924995405
120,1625554226.094815,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,799.4222914079892,829.0150782705946,860.4655716529279,862.6679546615836,860.9326338337977,832.4385863233396,825.8668173501101,822.1976647984352,831.2286087473169,830.918166849179,847.1930122469141,839.6308712761817,842.4755189321527,860.1697506887812,834.613683089368,825.2351180118307,825.3629504648243,853.4939952922927,835.8809723878155,838.4330623251924,788.6222162734194,816.6180257623512,763.3636092976924,754.8012983560641,745.3992218938788,668.9768306899724,578.0,376.3243282064023,1225.4896980391145,364.9232796081938,540.123134109251,605.5947489864819,671.6315954450029,647.63724414212,652.2484189325414,687.6314419803679,622.6371334894828,647.1730834946707,623.0834615041551,591.0372238700368,517.228189487,469.13217753635274,422.57307060436307,447.5812775351534,402.48354003611126,320.0390601161052,339.57178916983077,289.34754189382704,262.3451924468981,178.08986495586996,147.61097520171052,108.46197490364999,87.66413177577246,149.88328792764054,120.50311199301038,112.8716084761797,107.00467279516349,0.0,2146.5677254631405,4778.1845924995405
121,1625554226.110152,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,817.2000978952462,834.4255509031348,859.8290527773529,880.532225418241,858.6873703508163,856.1757997047101,823.3213224495039,831.6110869871806,819.2899364693795,824.3409488797703,841.6085788536141,853.7593337703547,845.3697415923994,829.1610217563293,870.0022988475375,868.2885465097418,881.7352210272651,798.9524391351465,807.9362598621256,781.9155964680587,835.8875522461141,776.7554312652085,803.0896587554842,793.7487007863383,702.0156693407919,707.4015832608802,601.7516098856737,368.9146242696269,1225.4896980391145,349.04011230802683,558.0224009840465,652.6721994998715,627.5388434192739,700.1207038789811,682.7100409397829,630.8502199413107,674.8992517405838,592.2769622397954,551.4526271584895,542.1475813835195,570.701322935211,535.3596921696665,496.17033365569125,368.41552627434146,347.8304184512907,364.58880948268285,256.71969149249145,218.65955272980872,189.73665961010275,215.0,205.40691322348428,186.09674903124989,157.00318468107582,74.73285756613352,59.90826320300064,81.15417426109393,135.05924625881784,0.0,2146.5677254631405,4778.1845924995405
122,1625554230.467186,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,816.0943572896458,840.8929777326007,866.8760003599131,870.4027803264418,852.971863545334,834.3452522786955,819.43639167418,808.618575102007,839.5504749566877,838.6369894060242,839.2973251476499,825.4841003920063,864.3778109137231,845.0662695907346,817.2056044839634,820.8002192982163,822.243273003799,842.6019226182669,842.2173116244999,824.2390429966297,780.1083258112299,822.0298048124532,752.0279250134266,739.8770168075232,738.6961486294618,659.5528788505134,563.2139913034831,381.88610867639585,1225.4896980391145,368.517299458248,524.3138373150188,606.0404276943907,673.5436140295593,643.2573357529628,636.1328477605916,689.1567310851719,609.9713108007621,654.404309276765,621.5665692425872,591.0600646296449,499.225399994832,462.3948529125297,426.1384751462839,435.2987479880915,413.62785206027894,313.86939959161356,343.0014577228499,301.8774585821207,263.928020490436,194.40164608356588,136.7808466123821,106.51291001564083,81.00617260431454,133.0338302838793,121.6552506059644,138.84163640637487,170.88300090997933,0.0,2146.5677254631405,4778.1845924995405
123,1625554230.528968,4343.049850047775,11583.116204199974,11583.116204199974,9442.766173108386,786.6797315299283,801.9931421153176,826.4744400161447,832.5028528479647,832.0991527456329,821.8917203622385,806.0794005555532,808.599406381182,790.1012593332579,798.5793636201727,809.0964095829371,820.7466113241042,836.9301046085031,832.46741677978,816.2266841999225,800.884511025154,813.8875843751396,805.8641324689913,815.9442382908283,790.6073614633247,774.741247127065,761.0473047058244,733.2584810283479,719.0500677977856,719.8694326056635,641.6299556598024,552.2028612747312,370.0,1225.4896980391145,356.7758399892011,509.48012718849003,581.4894668005604,641.942365014181,625.8250554268341,615.5274161237662,606.0206267116656,596.657355607052,607.289058027559,580.8967205966995,549.6589851899084,506.7642449897191,470.53692735002215,429.4205397975276,398.1205847478877,371.84539798147296,317.0757007403752,287.8906042232014,254.70178640912593,218.05045287731002,218.4055860091495,177.00282483621552,166.04818577750254,150.90394295710104,82.07313811473277,60.67124524847005,14.317821063276353,89.47066558375433,0.0,2146.5677254631405,4778.1845924995405
124,1625554230.589258,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,779.0057766152958,797.5487445918275,826.912329089366,817.5506100542033,816.0882305241266,801.9600987580367,793.665546688276,790.8735676452969,778.2081983633942,784.8573118726741,791.3437938089867,812.2179510451613,787.1187966247535,791.8547846669868,828.0006038645141,827.9190781712908,821.7158876400042,770.9539545264685,762.0478987570269,747.2543074482743,797.5894934112409,748.2526311346991,771.2826978482015,763.4690563474069,671.1095290636246,668.5424444266796,573.7891598836632,338.02366781040644,1225.4896980391145,316.9858040985432,541.7342521938224,616.9230097832306,582.0008591058952,653.9243075463704,655.2564383506659,601.9875413993217,631.534638796638,553.6650612057799,519.5093839383462,499.06412413636787,543.6221113972463,493.64866048638277,451.93362344485945,354.268259938708,313.01437666663173,351.33032889290956,257.70137756713683,223.28905033610582,193.19679086361657,181.077331546497,184.5670609832643,164.97575579460153,138.351002887583,98.2496819333274,108.40664186294121,170.0470523119998,241.96280705926685,0.0,2146.5677254631405,4778.1845924995405
125,1625554230.589637,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,774.7909395443393,795.4929289440604,820.4632837610711,821.7371842627057,805.1360133542655,790.50363693028,782.1534376322845,788.5233033969256,787.403962397955,800.0099999375008,805.431561338392,786.8347984170501,824.9557563893957,827.6019574650607,790.7951694339059,786.251868042296,785.5755851603333,797.602657969493,803.5452694154823,793.3630946798571,745.2415715726008,761.4788243936925,703.5801304755557,700.7324739156877,707.3118124278711,624.9455976323059,538.4811974433277,365.301245549478,1225.4896980391145,346.3697446371435,488.6522280722764,560.2856414365801,636.5665715382798,595.6148084122825,591.0414537069291,630.9334354747733,570.2648507491936,607.4051366262884,579.8551543273544,560.6300027647468,466.9014885390707,419.1479452412954,390.6430595825299,411.6904176684223,385.25316351718647,281.0071173475861,318.2341904949875,283.5365937581955,246.88661365088225,182.43903091169938,123.1665539016173,123.1665539016173,91.8313671900838,132.5631924781536,117.5967686630887,116.84605256490268,133.41664064126334,0.0,2146.5677254631405,4778.1845924995405
126,1625554230.590149,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,762.0656139729701,784.5571999542162,816.2413858657254,806.3925842912992,818.0220045940084,789.3313626101525,785.870854530183,778.2859371721938,775.1264412984503,776.0412360177776,774.5353445776377,807.7437712542264,770.8514772639409,788.752179077814,816.2971272765818,821.5138465053404,813.7444316245734,774.7547999205942,759.9453927750335,752.7018001838444,794.1951901138661,737.3689714111924,764.9947712239607,743.5388355694678,670.8353002041559,668.4885937695572,570.2850164610675,340.83720454199243,1225.4896980391145,313.1932310890515,540.5848684526787,596.007550287746,591.5572668812378,642.4118616588582,644.9379815145019,596.2499475890962,631.4499188375908,541.0397397603988,517.8204321963358,494.404692534365,531.210880912656,485.42043632298794,449.17702523615344,347.7010209936117,309.64657272445305,341.2477106150311,241.8594633252956,208.806130178211,181.60396471443016,188.73261509341728,190.67249408344142,165.42369842317032,142.33762678926468,107.81465577554843,100.12492197250393,159.65587994182988,224.28776159211185,0.0,2146.5677254631405,4778.1845924995405
127,1625554230.723892,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,820.5802824830731,844.2002132195893,872.1123780797977,871.4516624575341,858.7927573052767,837.0047789588779,822.6013615354645,825.620372810652,830.0054216690395,837.5225370101989,851.6924327478788,840.2404417784234,866.3394253986136,848.3218728760918,835.5513150010596,831.0385069297331,833.2118578128855,837.0818359037544,821.0243601745323,812.8037893612455,803.6740632868526,815.5200794585012,778.4015673159967,761.4492760519246,726.6264514865943,673.6319469858893,580.5049526059188,368.81567211820055,1225.4896980391145,351.1466929931136,551.2322559502483,624.9423973455473,651.3125209912673,660.6814663663572,669.4452927611038,675.4628043053148,644.6037542552789,618.582249987825,597.146548177246,563.6851958318579,523.255195865268,488.5284024496426,447.1800532224129,433.09352338727024,390.020512281085,320.887830869293,316.8485442605031,283.12894588861803,255.92577048824137,172.18594600024707,148.06079832285116,117.2006825918689,90.0222194794152,133.98880550254935,121.27654348636426,171.51093259614677,227.07928130941406,0.0,2146.5677254631405,4778.1845924995405
128,1625554230.76028,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,817.4038169717585,838.4235206624394,867.9400900983892,865.800207900183,856.5401333270963,835.1095736488716,828.3073101210686,822.6888840868096,834.2961105027399,834.7706271785082,850.9788481507634,833.6576035759525,841.6222430520714,849.7793831342344,835.3232907084538,833.0150058672413,832.2649818417209,831.7794178747151,828.6163165180855,808.8269283351043,801.9887779763504,812.7810283218968,769.6655117646886,766.0822410159369,718.8163882383317,673.2703765947228,579.0544015893498,366.0054644400818,1225.4896980391145,347.85054261852173,545.2650731524989,615.871739893949,649.9307655435308,660.9704985852243,664.417037710503,678.4040094221142,639.9015549285687,623.2824399900899,599.0542546380921,570.7766638537354,521.6291786317173,483.86981720293323,444.1846462902562,432.30660415959414,387.00129198750744,325.7253444237952,324.8338036596561,284.27099746544667,255.21951336055793,177.1383639983163,143.8923208513922,124.47088012864695,99.40824915468535,140.356688476182,118.69709347747316,173.04623659588788,230.05434140654683,0.0,2146.5677254631405,4778.1845924995405
129,1625554230.763719,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,765.0150325320411,787.5658702610214,820.3511443278421,814.1670590241292,810.2400878751927,791.1839229913611,779.6569758554078,782.4710857277731,792.9319012374266,788.9955639925994,817.7395673440292,796.5086314661003,807.5840513531703,817.664968064549,786.6593926217369,771.9909325892371,768.6722318387727,811.0265100476063,819.3564547863158,807.1288620784168,740.6186603104192,765.2457121735475,713.8101988624147,700.7859873028284,720.9056803771211,621.022543874214,530.8907608915416,365.90299260869676,1225.4896980391145,353.00141642775316,495.0191915471561,554.4231236158896,647.8433452618002,591.3543776789007,586.6285025465435,622.9036843686189,564.727367851072,615.9780840257224,592.0304046246274,555.4547686355749,461.5668965599678,416.8069097315926,385.1700922968968,415.3901780254319,380.2170432792302,282.07268566807386,308.05843601498725,274.23530042647684,250.01799935204664,192.60841103129428,137.2953021774598,123.58397954427588,117.41379816699569,125.2078272313676,98.3107318658548,124.57929201917949,164.98484778912274,0.0,2146.5677254631405,4778.1845924995405
130,1625554230.799209,4343.049850047775,11583.116204199974,6556.174570586113,9442.766173108386,832.6253659359652,843.5857988373205,863.7736972147277,864.0428230128412,864.7612387243082,847.9080138788642,830.918166849179,828.9420968921773,811.8928500732101,825.2442062807833,835.1532793445764,844.7253991682741,817.3524331645438,839.3235371416674,866.6083313700601,865.3057263187387,869.3198490774267,818.2279633451792,815.3428726615571,815.3428726615571,820.6241527032945,765.9399454265327,778.8741875296677,765.0653566852965,718.3905622988098,675.1362825385702,588.2465469511912,368.7994034702334,1225.4896980391145,349.516809323958,553.6966678606618,630.563240286016,637.8001254311573,681.3237116085129,676.8411925998594,633.3308771882198,664.8766802949251,605.1917051645702,570.5190619076632,548.2928049865327,561.2886957707237,526.396238588385,485.38747408642513,396.2473974677941,352.035509572543,365.301245549478,275.0363612324741,237.32045845227924,204.9780476051033,230.5558500667463,209.88091861815357,192.92485583770693,163.24827717314508,64.4980619863884,48.16637831516918,69.6419413859206,145.34441853748632,0.0,2146.5677254631405,4778.1845924995405
